"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.570994833E0,2.592774963E1,-3.938318253E1,-2.139505005E1
5.591034833E0,2.580125427E1,-3.908397293E1,-2.227365112E1
5.611074834E0,2.550431824E1,-3.868464279E1,-2.215936279E1
5.631114834E0,2.553440857E1,-3.922789383E1,-2.252816772E1
5.651154834E0,2.513453674E1,-3.896001816E1,-2.299328613E1
5.671194834E0,2.506408691E1,-3.912958145E1,-2.214624023E1
5.691235834E0,2.467463684E1,-3.879439163E1,-2.256259155E1
5.711275834E0,2.488369751E1,-3.887128067E1,-2.288497925E1
5.731315834E0,2.474252319E1,-3.862565231E1,-2.304394531E1
5.751355833E0,2.498614502E1,-3.852228165E1,-2.428091431E1
5.771395834E0,2.490449524E1,-3.836089706E1,-2.396340942E1
5.791435834E0,2.506211853E1,-3.797926712E1,-2.427590942E1
5.811475834E0,2.497874451E1,-3.759751511E1,-2.503561401E1
5.831515834E0,2.496810913E1,-3.732249832E1,-2.545736694E1
5.851555834E0,2.487104797E1,-3.758125687E1,-2.610412598E1
5.871595833E0,2.391769409E1,-3.738364792E1,-2.600271606E1
5.891635833E0,2.356121826E1,-3.743442917E1,-2.637017822E1
5.911675834E0,2.327043152E1,-3.767641068E1,-2.640017700E1
5.931715834E0,2.360185242E1,-3.779273605E1,-2.638980103E1
5.951755834E0,2.356990051E1,-3.821513748E1,-2.563922119E1
5.971795834E0,2.341426086E1,-3.820765305E1,-2.523501587E1
5.991835834E0,2.326768494E1,-3.864460373E1,-2.504995728E1
6.011875833E0,2.328663635E1,-3.893076706E1,-2.434780884E1
6.031915834E0,2.303080750E1,-3.952600479E1,-2.363021851E1
6.051955834E0,2.303358459E1,-3.986699295E1,-2.315350342E1
6.071996834E0,2.293336487E1,-4.039243698E1,-2.278283691E1
6.092036834E0,2.310882568E1,-4.073595810E1,-2.246368408E1
6.112076834E0,2.304081726E1,-4.059476852E1,-2.206021118E1
6.132116834E0,2.310919189E1,-4.073936844E1,-2.179437256E1
6.152156834E0,2.331198120E1,-4.090786362E1,-2.156475830E1
6.172196833E0,2.332839966E1,-4.100028610E1,-2.166116333E1
6.192236834E0,2.290618896E1,-4.091991806E1,-2.187460327E1
6.212276834E0,2.228259277E1,-4.127290726E1,-2.264352417E1
6.232316834E0,2.194850159E1,-4.136201096E1,-2.225210571E1
6.252356834E0,2.128521729E1,-4.146653366E1,-2.278912354E1
6.272396834E0,2.055334473E1,-4.150645065E1,-2.293963623E1
6.292436833E0,1.964913940E1,-4.176591873E1,-2.341369629E1
6.312476833E0,1.915069580E1,-4.187220383E1,-2.370864868E1
6.332516834E0,1.866085815E1,-4.200424576E1,-2.441787720E1
6.352556834E0,1.823266602E1,-4.237202835E1,-2.505032349E1
6.372596834E0,1.810758972E1,-4.199123764E1,-2.495806885E1
6.392636834E0,1.802981567E1,-4.168819046E1,-2.509426880E1
6.412676834E0,1.833863831E1,-4.179307938E1,-2.478955078E1
6.432716833E0,1.936665344E1,-4.150912094E1,-2.456838989E1
6.452756834E0,1.994284058E1,-4.113595963E1,-2.366613770E1
6.472797833E0,2.100605774E1,-4.126037979E1,-2.336279297E1
6.492837834E0,2.211242676E1,-4.044632339E1,-2.260543823E1
6.512877834E0,2.312942505E1,-4.063650131E1,-2.130041504E1
6.532917834E0,2.432411194E1,-4.050365829E1,-2.063613892E1
6.552957834E0,2.465495300E1,-4.042843246E1,-2.005053711E1
6.572997293E0,2.522648621E1,-4.022324753E1,-1.917129517E1
6.593037292E0,2.527725220E1,-4.025486374E1,-1.874597168E1
6.613077292E0,2.568522644E1,-4.065972519E1,-1.844955444E1
6.633117292E0,2.605538940E1,-4.057551956E1,-1.824737549E1
6.653157292E0,2.608985901E1,-4.035873032E1,-1.776992798E1
6.673197292E0,2.622306824E1,-4.026163864E1,-1.783380127E1
6.693237292E0,2.633465576E1,-4.024490738E1,-1.790997314E1
6.713277292E0,2.636904907E1,-4.024126053E1,-1.761761475E1
6.733317292E0,2.638244629E1,-4.005595779E1,-1.773318481E1
6.753357292E0,2.615139771E1,-4.034023666E1,-1.772970581E1
6.773397292E0,2.589723206E1,-4.037742996E1,-1.841122437E1
6.793437292E0,2.549426270E1,-4.028430557E1,-1.911346436E1
6.813478292E0,2.511380005E1,-4.058208847E1,-1.924456787E1
6.833518292E0,2.406326294E1,-4.078986740E1,-1.982989502E1
6.853558292E0,2.365274048E1,-4.072766495E1,-2.071130371E1
6.873598292E0,2.267353821E1,-4.087829208E1,-2.159579468E1
6.893638292E0,2.153854370E1,-4.119511795E1,-2.227178955E1
6.913678292E0,2.017910767E1,-4.139525223E1,-2.271435547E1
6.933718292E0,1.907968140E1,-4.150829697E1,-2.291668701E1
6.953758292E0,1.867240906E1,-4.154853439E1,-2.326770020E1
6.973798292E0,1.845466614E1,-4.134374619E1,-2.362368774E1
6.993838293E0,1.800991821E1,-4.148463821E1,-2.355111694E1
7.013878292E0,1.814202881E1,-4.154504776E1,-2.345654297E1
7.033918292E0,1.820152283E1,-4.184042740E1,-2.321484375E1
7.053958292E0,1.842442322E1,-4.211843491E1,-2.291629028E1
7.073998292E0,1.887376404E1,-4.234072495E1,-2.244277954E1
7.094038292E0,1.857940674E1,-4.249668503E1,-2.153408813E1
7.114078292E0,1.844100952E1,-4.304578781E1,-2.060409546E1
7.134118292E0,1.801429749E1,-4.345841599E1,-2.056991577E1
7.154158292E0,1.746522522E1,-4.394654465E1,-2.030462646E1
7.174198292E0,1.698680115E1,-4.423415756E1,-1.984197998E1
7.194239292E0,1.666246033E1,-4.437249374E1,-1.961599731E1
7.214279292E0,1.617527771E1,-4.423740768E1,-1.939523315E1
7.234319292E0,1.609709167E1,-4.428927994E1,-1.971429443E1
7.254359292E0,1.586949158E1,-4.427546310E1,-2.066394043E1
7.274399292E0,1.553753662E1,-4.408633041E1,-2.072592163E1
7.294439293E0,1.549586487E1,-4.384577560E1,-2.141784668E1
7.314479292E0,1.527049255E1,-4.365958023E1,-2.194799805E1
7.334519292E0,1.504106140E1,-4.316099167E1,-2.246697998E1
7.354559292E0,1.458300781E1,-4.289554977E1,-2.335964966E1
7.374599292E0,1.481872559E1,-4.269759750E1,-2.387823486E1
7.394639292E0,1.489938354E1,-4.240366745E1,-2.493826294E1
7.414679292E0,1.497978210E1,-4.178791428E1,-2.506341553E1
7.434719292E0,1.511096191E1,-4.170869827E1,-2.603628540E1
7.454759292E0,1.545935059E1,-4.163346481E1,-2.602374268E1
7.474799292E0,1.610649109E1,-4.098737717E1,-2.616366577E1
7.494839292E0,1.678794861E1,-4.089298630E1,-2.603860474E1
7.514879292E0,1.762319946E1,-4.068979263E1,-2.583090210E1
7.534919292E0,1.856428528E1,-4.060547256E1,-2.538098145E1
7.554960292E0,1.992619324E1,-4.023834610E1,-2.449227905E1
7.574996709E0,2.042416382E1,-4.034880447E1,-2.375775146E1
7.595036709E0,2.095037842E1,-4.043511581E1,-2.290216064E1
7.615076709E0,2.156848145E1,-4.066753006E1,-2.207208252E1
7.635116708E0,2.161433411E1,-4.063880539E1,-2.146969604E1
7.655156708E0,2.190260315E1,-4.096359634E1,-2.101794434E1
7.675196709E0,2.199302673E1,-4.114539719E1,-2.024749756E1
7.695236709E0,2.184591675E1,-4.167823410E1,-1.991192627E1
7.715276709E0,2.192527771E1,-4.173314285E1,-1.971127319E1
7.735316709E0,2.186540222E1,-4.150915909E1,-1.991055298E1
7.755356709E0,2.156903076E1,-4.160451126E1,-2.001199341E1
7.775396708E0,2.102346802E1,-4.160065842E1,-2.074713135E1
7.795436709E0,2.077011108E1,-4.133825302E1,-2.093603516E1
7.815476709E0,2.044438171E1,-4.125024796E1,-2.148553467E1
7.835516709E0,1.996621704E1,-4.124766159E1,-2.205093384E1
7.855556709E0,1.975167847E1,-4.088377762E1,-2.236895752E1
7.875596709E0,1.949243164E1,-4.064223099E1,-2.341409302E1
7.895636708E0,1.928067017E1,-4.075341415E1,-2.361328125E1
7.915677709E0,1.918371582E1,-4.012819290E1,-2.457095337E1
7.935717708E0,1.931385803E1,-3.971165085E1,-2.484255981E1
7.955757709E0,1.942980957E1,-3.944301224E1,-2.533218384E1
