"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.071049334E0,-3.032843170E0,-1.139265884E1,-2.073937225E0
6.091088333E0,-4.183650055E0,-1.352871689E1,-2.228865051E0
6.111127333E0,-5.867199097E0,-1.512529678E1,-2.213896179E0
6.131166333E0,-5.910010071E0,-1.508982056E1,-3.255430298E0
6.151205333E0,-5.332810364E0,-1.477068420E1,-1.971400452E0
6.171244333E0,-4.607269135E0,-1.394215714E1,-7.096742249E-1
6.191283333E0,-3.601959686E0,-1.092113937E1,3.608995056E-1
6.211322334E0,-2.274819489E0,-8.435109100E0,1.194965057E0
6.231361333E0,-8.147557068E-1,-8.213569794E0,1.642983398E0
6.251400333E0,1.646575928E-1,-9.589209137E0,2.041754150E0
6.271439333E0,6.337820435E-1,-1.118025055E1,1.559457092E0
6.291478333E0,1.133293304E0,-1.294867310E1,9.937834167E-1
6.311517334E0,3.635939026E-1,-1.354159012E1,3.929328918E-1
6.331556333E0,-2.493814087E-1,-1.179861465E1,-1.538800049E-1
6.351595333E0,-1.520837402E-1,-8.325237579E0,-5.336402893E-1
6.371634333E0,-5.698649597E-1,-6.771318970E0,-8.011340332E-1
6.391673333E0,-1.170116730E0,-6.173013153E0,-9.701325989E-1
6.411712334E0,-1.778900757E0,-5.720953217E0,-1.326990509E0
6.431751333E0,-3.129841461E0,-6.221961365E0,-3.529360657E0
6.451790333E0,-4.325255585E0,-7.028035126E0,-3.436403961E0
6.471829333E0,-3.927981720E0,-5.425168304E0,-3.046015778E0
6.491868333E0,-2.349065094E0,-3.862268372E0,-2.775378571E0
6.511907334E0,-8.074209595E-1,-4.110152893E0,-2.617606659E0
6.531946333E0,-2.716850281E-1,-5.104235687E0,-2.216889954E0
6.551985333E0,-1.961970062E0,-6.181096344E0,-1.731898499E0
6.572024333E0,-2.750380554E0,-8.172555084E0,-3.057242432E0
6.592063333E0,-2.392175446E0,-1.045605652E1,-3.653751984E0
6.612102333E0,-3.034340057E0,-1.288670197E1,-4.365671539E0
6.632141333E0,-4.488865356E0,-1.470362366E1,-5.909261627E0
6.652180334E0,-4.879403229E0,-1.522498947E1,-6.716233521E0
6.672219333E0,-4.289030914E0,-1.008303223E1,-7.175328827E0
6.692258333E0,-3.325484619E0,-1.038929535E1,-4.558919678E0
6.712297333E0,-4.334685974E0,-1.296259415E1,-1.555116119E0
6.732336333E0,-3.054098969E0,-1.242880417E1,7.634124756E-3
6.752375334E0,-1.878743134E0,-1.053449341E1,1.648072815E0
6.772414333E0,-1.120120697E0,-1.008467880E1,2.222578125E0
6.792453333E0,-4.565505981E-2,-9.128467255E0,1.130898285E0
6.812492333E0,-4.914280701E-1,-8.404422913E0,1.027912445E0
6.832531333E0,-2.114053802E0,-1.054961197E1,3.610491943E-1
6.852569667E0,-3.295097809E0,-1.115959351E1,-1.800755310E-1
6.872608666E0,-3.810925140E0,-1.087922653E1,2.658471680E-1
6.892647667E0,-3.079995117E0,-9.973909149E0,-1.179547119E-1
6.912686666E0,-2.397414551E0,-8.459807739E0,-5.002597046E-1
6.932725666E0,-1.859283600E0,-6.937922516E0,-9.000782776E-1
6.952764667E0,-1.340761871E0,-6.754104767E0,-1.133442993E0
6.972803666E0,-1.420096893E0,-6.735393677E0,-1.063538361E0
6.992842667E0,-1.905986481E0,-6.121669922E0,-1.049617310E0
7.012881666E0,-2.114502869E0,-5.783822479E0,-1.327289886E0
7.032920667E0,-2.119741974E0,-6.403533783E0,-1.923200684E0
7.052959667E0,-2.168390808E0,-6.782246246E0,-1.466949463E0
7.072998666E0,-2.490520935E0,-7.903414764E0,-1.589245148E0
7.093037667E0,-2.689906311E0,-8.741072845E0,-1.990710297E0
7.113076666E0,-3.127147064E0,-9.232201538E0,-2.074535980E0
7.133115667E0,-3.729644165E0,-9.895023193E0,-2.257006531E0
7.153154667E0,-4.257745972E0,-1.168065994E1,-2.934048615E0
7.173193666E0,-4.957391052E0,-1.351389771E1,-3.124452667E0
7.193232667E0,-5.368136902E0,-1.475781097E1,-3.503464508E0
7.213271666E0,-5.682932281E0,-1.537078629E1,-2.922522583E0
7.233310667E0,-4.932991791E0,-1.472188568E1,-1.150657196E0
7.253349666E0,-4.092190247E0,-1.277892609E1,2.514770508E-1
7.273388666E0,-2.616708527E0,-1.014440460E1,8.276289368E-1
7.293427667E0,-9.208850098E-1,-8.671018524E0,8.690927124E-1
7.313466666E0,3.071612549E-1,-8.495882721E0,9.509724426E-1
7.333505667E0,8.858578491E-1,-9.245523834E0,4.487667847E-1
7.353544666E0,1.005010071E0,-1.064436493E1,3.402424622E-1
7.373583667E0,5.828878784E-1,-1.153531219E1,5.819897461E-1
7.393622667E0,-5.313949585E-1,-1.093431198E1,1.871109009E-1
7.413661666E0,-8.852590942E-1,-9.192084961E0,-6.424639893E-1
