"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.785817033E1,-3.047662354E-1,-1.715582428E0,1.102262833E1
3.787810733E1,-4.067042542E-1,-1.474583588E0,9.582922211E0
3.789804433E1,4.695735168E-1,-9.681866455E-1,8.814570007E0
3.791798033E1,1.408570862E0,-5.360353088E-1,8.272098083E0
3.793791733E1,1.870360565E0,-3.004252625E-1,7.471413116E0
3.795785333E1,1.825453949E0,-2.191442871E-1,7.305258636E0
3.797779033E1,1.660496979E0,-3.098556519E-1,7.254963226E0
3.799772633E1,1.686991882E0,-1.805245972E-1,6.997947693E0
3.801766333E1,2.144889679E0,1.959425354E-1,6.458768921E0
3.803759933E1,2.561323700E0,5.367837524E-1,5.848338318E0
3.805753633E1,2.718496857E0,8.442443848E-1,5.157375183E0
3.807747333E1,2.862048340E0,1.212478638E0,4.906945953E0
3.809740933E1,3.126847687E0,1.464105377E0,5.168452148E0
3.811734633E1,3.051853638E0,1.642983398E0,5.890400848E0
3.813728233E1,3.124302979E0,1.706152039E0,6.846612396E0
3.815721933E1,3.566932526E0,1.730251923E0,8.024662628E0
3.817715533E1,4.043242035E0,1.370250549E0,1.008138565E1
3.819709233E1,3.902085571E0,6.918612671E-1,1.257340347E1
3.821702833E1,3.723207550E0,2.502795410E-1,1.333307373E1
3.823696533E1,3.834575958E0,3.454815674E-1,1.362182327E1
3.825690233E1,3.839066620E0,-1.136287079E0,1.491693008E1
3.827683833E1,2.921923828E0,-2.091750183E0,1.549158508E1
3.829677533E1,1.727557526E0,-2.246528320E0,1.442026291E1
3.831671133E1,7.307803345E-1,-2.064057770E0,1.242700790E1
3.833664833E1,3.332070923E-1,-1.486858063E0,1.082249451E1
3.835658433E1,7.400610352E-1,-1.025068359E0,9.753717041E0
3.837652133E1,9.062155151E-1,-4.986131287E-1,9.054371338E0
3.839645733E1,8.747808838E-1,-9.879455566E-3,8.361462250E0
3.841639421E1,6.897656250E-1,2.404000854E-1,7.441175995E0
3.843633121E1,3.156935120E-1,5.602848816E-1,6.410569153E0
3.845626721E1,-2.124082947E-1,8.960366821E-1,5.857169952E0
3.847620421E1,-5.602848816E-1,1.299896851E0,5.826633453E0
3.849614021E1,-7.390132141E-1,1.490450592E0,6.422244873E0
3.851607721E1,-6.348298645E-1,1.692230988E0,7.151528320E0
3.853601321E1,-4.071533203E-1,1.833237762E0,8.247399445E0
3.855595021E1,-5.590873718E-1,1.810185699E0,9.626331940E0
3.857588621E1,-9.274713135E-1,1.307081909E0,1.110001740E1
3.859582321E1,-1.341360626E0,1.085243225E0,1.273925858E1
3.861576021E1,-1.261277161E0,1.037791901E0,1.396490982E1
3.863569621E1,-7.550299072E-1,1.553918610E0,1.490735001E1
3.865563321E1,6.361770630E-2,1.763183441E0,1.610485977E1
3.867556921E1,1.253942413E0,1.384620667E0,1.741792923E1
3.869550621E1,3.069067841E0,-3.757186890E-2,1.788840088E1
3.871544221E1,3.028352509E0,-1.311722260E0,1.656350601E1
3.873537921E1,1.291963348E0,-1.416504364E0,1.372166565E1
3.875531521E1,4.954696655E-1,-1.092877350E0,1.071052734E1
3.877525221E1,7.153623962E-1,-3.254232788E-1,8.521180115E0
3.879518921E1,1.226100311E0,4.143383789E-1,7.040459290E0
3.881512521E1,1.630858612E0,9.648934937E-1,6.035000153E0
3.883506221E1,1.922452240E0,1.327289886E0,5.197192383E0
3.885499821E1,2.149380341E0,1.538800049E0,4.427642670E0
3.887493521E1,2.090852051E0,1.664239197E0,3.899690552E0
3.889487121E1,1.892514496E0,1.761237488E0,3.897744598E0
3.891480821E1,1.715133362E0,1.652713165E0,4.235592041E0
3.893474421E1,1.836381226E0,1.754651184E0,4.796775055E0
3.895468121E1,2.236499176E0,1.994602203E0,5.410947876E0
3.897461721E1,2.685715027E0,2.208806763E0,5.850433960E0
3.899455421E1,3.687731323E0,2.340682526E0,6.837032318E0
3.901449121E1,4.633913727E0,2.137255554E0,7.631729736E0
3.903442721E1,4.843178558E0,2.410138092E0,8.195457458E0
3.905436421E1,4.738396454E0,1.949396210E0,9.005273438E0
3.907430021E1,4.536915436E0,1.844165039E0,9.738448792E0
3.909423721E1,4.247716827E0,2.365680542E0,1.014575180E1
3.911417321E1,4.016597443E0,2.950664062E0,9.953401794E0
3.913411021E1,3.885021057E0,3.676953735E0,9.538913727E0
3.915404621E1,3.948489075E0,4.055965576E0,9.356892242E0
3.917398321E1,4.255500641E0,3.290906525E0,9.633067932E0
3.919391921E1,4.203708344E0,1.426383820E0,1.218226685E1
3.921385621E1,3.841162262E0,-5.968089294E-1,1.456725723E1
3.923379321E1,2.379451904E0,-1.503323822E0,1.452848785E1
3.925372921E1,9.777667236E-1,-1.737137604E0,1.310824127E1
3.927366621E1,2.832110596E-1,-1.415157166E0,1.161255157E1
3.929360221E1,3.469784546E-1,-6.920109558E-1,1.042686722E1
3.931353921E1,4.758604431E-1,-7.080276489E-2,9.013356628E0
3.933347521E1,5.206173706E-1,5.424719238E-1,7.712561646E0
3.935341221E1,4.137396240E-1,9.318122864E-1,6.458619232E0
3.937334821E1,1.332229614E-2,1.404080200E0,5.609135742E0
3.939328521E1,-3.558100891E-1,1.930535431E0,5.334157562E0
3.941322100E1,-6.270460510E-1,2.588567047E0,5.493276672E0
3.943315800E1,-9.894424438E-1,3.210972748E0,6.143374786E0
3.945309400E1,-1.108145599E0,3.701203308E0,7.245682526E0
3.947303100E1,-1.134790192E0,3.559897156E0,9.021888885E0
3.949296800E1,-1.395248566E0,3.196003876E0,1.091545120E1
3.951290400E1,-1.517993317E0,2.789598999E0,1.254137009E1
3.953284100E1,-1.234931946E0,2.293979645E0,1.429751816E1
3.955277700E1,-1.066981201E0,1.999242554E0,1.564830917E1
3.957271400E1,-4.751119995E-1,2.125729523E0,1.558244614E1
3.959265000E1,9.614506531E-1,2.521656189E0,1.454854614E1
3.961258700E1,2.334545288E0,2.145638123E0,1.355985214E1
3.963252300E1,2.470013580E0,1.745520172E0,1.255334518E1
3.965246000E1,1.556163940E0,1.670077057E0,1.080049026E1
3.967239600E1,1.065035248E0,1.553918610E0,8.806187439E0
3.969233300E1,9.687854004E-1,1.520687714E0,7.520211639E0
3.971226900E1,1.141825562E0,1.434616699E0,7.157964935E0
3.973220600E1,1.417103119E0,1.161434784E0,7.036417694E0
3.975214300E1,1.691632233E0,8.695417786E-1,7.058571625E0
