"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.067567876E0,-7.245882750E-1,3.112391829E-1,9.905998111E-1
6.087607875E0,-6.831170321E-1,3.663902879E-1,1.047684669E0
6.107647875E0,-5.051877499E-1,2.385042012E-1,9.200764298E-1
6.127688875E0,-2.327207178E-1,-3.263600543E-2,7.160182595E-1
6.147728875E0,-1.062922329E-1,-5.064047873E-2,5.675824881E-1
6.167768875E0,-2.340085357E-1,3.870500624E-2,5.991215706E-1
6.187808875E0,-4.689717293E-1,1.412406266E-1,6.167304516E-1
6.207848876E0,-5.790442824E-1,1.852023751E-1,5.681449771E-1
6.227888876E0,-4.485928714E-1,-7.460685447E-3,4.703721702E-1
6.247928875E0,-6.340295821E-2,-3.536716700E-1,2.484417856E-1
6.267969876E0,2.758827507E-1,-5.147969127E-1,8.753014356E-2
6.288009875E0,4.104884267E-1,-4.195674658E-1,-1.480308082E-2
6.308049875E0,4.055476487E-1,-3.114441633E-1,-8.781845123E-2
6.328089875E0,2.082014978E-1,-3.289718926E-1,-1.626196653E-1
6.348129875E0,-1.568967253E-1,-4.301992655E-1,-3.038385212E-1
6.368169876E0,-4.625850022E-1,-5.982501507E-1,-5.221256614E-1
6.388209876E0,-5.123292804E-1,-6.483684182E-1,-6.978226900E-1
6.408249876E0,-2.560698390E-1,-5.625228286E-1,-7.774801850E-1
6.428290876E0,2.541598976E-1,-4.007065892E-1,-7.387291789E-1
6.448330875E0,9.233516455E-1,-2.156847864E-1,-6.339103580E-1
6.468370875E0,1.346691370E0,-2.105084434E-2,-5.358976126E-1
6.488410875E0,1.228857160E0,1.599691808E-1,-5.569699407E-1
6.508450875E0,7.657282948E-1,1.955181062E-1,-6.274522543E-1
6.528490876E0,2.489641011E-1,7.261723280E-2,-5.811450481E-1
6.548530876E0,-2.377278358E-1,-1.792007126E-2,-3.998878598E-1
6.568571876E0,-5.771915913E-1,9.105843306E-2,-2.219599485E-1
6.588611876E0,-7.117348909E-1,2.627341151E-1,-1.502972692E-1
6.608651876E0,-6.085124612E-1,3.140354156E-1,-2.223445773E-1
6.628691875E0,-2.831416428E-1,2.176123112E-1,-4.213080406E-1
6.648731875E0,7.438016683E-2,1.004285365E-1,-6.191775203E-1
6.668771875E0,3.261862397E-1,7.983486168E-3,-7.674520016E-1
6.688811876E0,2.035098523E-1,-4.166507348E-2,-7.938449979E-1
6.708852875E0,-2.230516821E-1,-6.422336400E-2,-6.824059486E-1
6.728892876E0,-4.579685926E-1,-1.116658896E-1,-5.731236339E-1
6.748932876E0,-4.028439224E-1,-9.961802512E-2,-5.465798974E-1
6.768972876E0,-1.838578731E-1,-1.976552978E-2,-5.255135894E-1
6.789012875E0,-4.778233543E-2,-6.830592453E-2,-4.021987021E-1
6.809052875E0,1.158669144E-1,-1.694648266E-1,-3.066191673E-1
6.829092875E0,2.617716491E-1,-2.132827640E-1,-2.521642447E-1
6.849133875E0,2.391145527E-1,-1.253951043E-1,-1.804660112E-1
6.869173875E0,1.304365844E-1,5.240662768E-2,-6.041686609E-2
6.889213876E0,-9.224487469E-3,2.348547131E-1,9.786332399E-2
6.909253876E0,-1.130155027E-1,2.041644603E-1,3.619828522E-1
6.929290542E0,-1.149759516E-1,8.564978838E-2,6.385816932E-1
6.949330542E0,-1.909358203E-1,5.678614974E-2,8.056294322E-1
6.969370542E0,-2.163302153E-1,4.972342402E-2,8.939792514E-1
6.989411542E0,-3.951393664E-1,1.371499449E-1,1.181014180E0
